kind,clan,clan_rank,clan_result_total,userId,player_rank,player_result,order_in_group
clan,TEAM AGITH,624,10912,,,,0
clan,BUZZYBUS,624,10912,,,,0
player,BUZZYBUS,624,10912,BitLadZ,1,6371,1
player,TEAM AGITH,624,10912,Sky3,1,4036,1
player,BUZZYBUS,624,10912,BitGirlZ,2,4541,1
player,TEAM AGITH,624,10912,Yap,2,3947,1
player,TEAM AGITH,624,10912,JENN,3,2929,1
clan,SS22,625,10895,,,,0
player,SS22,625,10895,SalleSRJ,1,3934,1
player,SS22,625,10895,Tatsuba,2,3677,1
player,SS22,625,10895,VIKIR,3,3284,1
clan,LAO,626,10857,,,,0
player,LAO,626,10857,Oksana,1,3259,1
player,LAO,626,10857,Olel,2,2658,1
player,LAO,626,10857,Oleh777,3,2554,1
player,LAO,626,10857,Ola,4,2386,1
clan,SLEEPERS 8,627,10840,,,,0
player,SLEEPERS 8,627,10840,sorapits,1,4564,1
player,SLEEPERS 8,627,10840,YoFluffy,2,3162,1
player,SLEEPERS 8,627,10840,Paul,3,3114,1
clan,DAN.GOTCHI,628,10782,,,,0
player,DAN.GOTCHI,628,10782,Maneroballs,1,3937,1
player,DAN.GOTCHI,628,10782,Umami,2,2166,1
player,DAN.GOTCHI,628,10782,Dido,3,1437,1
player,DAN.GOTCHI,628,10782,Dragonair,4,1229,1
player,DAN.GOTCHI,628,10782,Naenel,5,1189,1
player,DAN.GOTCHI,628,10782,Carlo,6,824,1
clan,ASSY,629,10726,,,,0
player,ASSY,629,10726,DenAzz,1,3881,1
player,ASSY,629,10726,GoonN,2,3731,1
player,ASSY,629,10726,NinaLav,3,3114,1
clan,NOODLKNIGHTS 2,630,10656,,,,0
player,NOODLKNIGHTS 2,630,10656,Zaii,1,3930,1
player,NOODLKNIGHTS 2,630,10656,Junex,2,3378,1
player,NOODLKNIGHTS 2,630,10656,Tomatetom,3,3348,1
clan,REDSKULL,631,10596,,,,0
player,REDSKULL,631,10596,Pipen,1,3754,1
player,REDSKULL,631,10596,Nan,2,3612,1
player,REDSKULL,631,10596,GreenBoss,3,3230,1
clan,RAMO,632,10538,,,,0
player,RAMO,632,10538,cottin,1,3271,1
player,RAMO,632,10538,mushi,2,2793,1
player,RAMO,632,10538,kank,3,2624,1
player,RAMO,632,10538,izayoi,4,1850,1
clan,SLEEPERADDICT,633,10518,,,,0
player,SLEEPERADDICT,633,10518,imozaaa,1,3414,1
player,SLEEPERADDICT,633,10518,KezoAsak,2,2972,1
player,SLEEPERADDICT,633,10518,BungB,3,2471,1
player,SLEEPERADDICT,633,10518,PAIJO,4,1341,1
player,SLEEPERADDICT,633,10518,Abcdd,5,320,1
clan,PUYATPH,634,10514,,,,0
player,PUYATPH,634,10514,ianmiing,1,4087,1
player,PUYATPH,634,10514,Kaihua,2,2600,1
player,PUYATPH,634,10514,Jekkmen,3,2095,1
player,PUYATPH,634,10514,ianmiing,4,1732,1
clan,REM RAIDERS.SIGNTNS 2,635,10478,,,,0
player,REM RAIDERS.SIGNTNS 2,635,10478,Kakoy,1,3562,1
player,REM RAIDERS.SIGNTNS 2,635,10478,Jed09,2,3345,1
player,REM RAIDERS.SIGNTNS 2,635,10478,Bryxn,3,3313,1
player,REM RAIDERS.SIGNTNS 2,635,10478,Dwayne25,4,258,1
clan,VICTORYPH 2,636,10473,,,,0
player,VICTORYPH 2,636,10473,Makdo,1,4108,1
player,VICTORYPH 2,636,10473,Kurek,2,3511,1
player,VICTORYPH 2,636,10473,Lawrence,3,2854,1
clan,KINDRED,637,10393,,,,0
player,KINDRED,637,10393,Puzzle,1,3495,1
player,KINDRED,637,10393,Archienadal,2,3473,1
player,KINDRED,637,10393,Jeninthebottle,3,3425,1
clan,AVOCADOGOTCHI,638,10335,,,,0
player,AVOCADOGOTCHI,638,10335,Snowgirl,1,3633,1
player,AVOCADOGOTCHI,638,10335,Mamkin,2,3395,1
player,AVOCADOGOTCHI,638,10335,Avocado,3,3307,1
clan,SLEEPING KNIGHTS 2,639,10308,,,,0
player,SLEEPING KNIGHTS 2,639,10308,jon,1,3998,1
player,SLEEPING KNIGHTS 2,639,10308,GentNinezero,2,3978,1
player,SLEEPING KNIGHTS 2,639,10308,Pokxz1OnE,3,2332,1
clan,FOREVER,640,10289,,,,0
player,FOREVER,640,10289,Super,1,3666,1
player,FOREVER,640,10289,seep,2,2417,1
player,FOREVER,640,10289,Angel1na756,3,2167,1
player,FOREVER,640,10289,seep,4,2039,1
clan,IDONOTSLEEP 3,641,10222,,,,0
player,IDONOTSLEEP 3,641,10222,Macx25,1,3765,1
player,IDONOTSLEEP 3,641,10222,MjPopoy,2,3647,1
player,IDONOTSLEEP 3,641,10222,xSilent,3,2810,1
clan,ZZZLAYER,642,10217,,,,0
player,ZZZLAYER,642,10217,DangeReaper,1,3570,1
player,ZZZLAYER,642,10217,Samgyyy,2,3416,1
player,ZZZLAYER,642,10217,EEel,3,3231,1
clan,SECRET DINOS 3,643,10047,,,,0
player,SECRET DINOS 3,643,10047,Zaq,1,3727,1
player,SECRET DINOS 3,643,10047,ericbelair,2,3593,1
player,SECRET DINOS 3,643,10047,SLEEP,3,2727,1
clan,CRYPTIC ALLIANCE,644,9990,,,,0
player,CRYPTIC ALLIANCE,644,9990,blank,1,3530,1
player,CRYPTIC ALLIANCE,644,9990,swooshyy,2,3241,1
player,CRYPTIC ALLIANCE,644,9990,SleepyThirdy,3,2237,1
player,CRYPTIC ALLIANCE,644,9990,cturnal,4,982,1
clan,EL BARURUTEROS,645,9953,,,,0
player,EL BARURUTEROS,645,9953,HEROND,1,3352,1
player,EL BARURUTEROS,645,9953,XisMyname,2,3150,1
player,EL BARURUTEROS,645,9953,Blu,3,3019,1
player,EL BARURUTEROS,645,9953,Zimba,4,432,1
clan,PALDO2025,646,9912,,,,0
player,PALDO2025,646,9912,Joseph,1,3772,1
player,PALDO2025,646,9912,Meklozed,2,3227,1
player,PALDO2025,646,9912,Maiaji,3,2913,1
clan,SLEEPUSDT,647,9794,,,,0
player,SLEEPUSDT,647,9794,bonad,1,3668,1
player,SLEEPUSDT,647,9794,mamonelove,2,3262,1
player,SLEEPUSDT,647,9794,lepitskiy,3,2864,1
clan,S TO E 2,648,9747,,,,0
player,S TO E 2,648,9747,CHOBI,1,5548,1
player,S TO E 2,648,9747,Kusuguru,2,2492,1
player,S TO E 2,648,9747,Dinogo,3,1707,1
clan,SLEEPERS 7,649,9569,,,,0
player,SLEEPERS 7,649,9569,Marcus05,1,3279,1
player,SLEEPERS 7,649,9569,Nico,2,3191,1
player,SLEEPERS 7,649,9569,Julius,3,3099,1
clan,ZEN 2,650,9549,,,,0
player,ZEN 2,650,9549,Tulalam,1,3512,1
player,ZEN 2,650,9549,MrNeo,2,3106,1
player,ZEN 2,650,9549,Materruy,3,2931,1
player,ZEN 2,650,9549,user#MSCQ7B,4,0,1
clan,UNDERWORLD,651,9543,,,,0
player,UNDERWORLD,651,9543,Hades,1,3215,1
player,UNDERWORLD,651,9543,Jaswan,2,3203,1
player,UNDERWORLD,651,9543,Sahur,3,3125,1
clan,SABOG WARRIOR,652,9529,,,,0
player,SABOG WARRIOR,652,9529,Edz,1,4004,1
player,SABOG WARRIOR,652,9529,CryptoElla,2,3897,1
player,SABOG WARRIOR,652,9529,Jarrell,3,1628,1
clan,ALEXIO,653,9445,,,,0
player,ALEXIO,653,9445,myBlurrface,1,3271,1
player,ALEXIO,653,9445,Alexio69,2,3209,1
player,ALEXIO,653,9445,Sarki6397,3,2965,1
clan,TIRAAS,654,9331,,,,0
player,TIRAAS,654,9331,RIMURU,1,3943,1
player,TIRAAS,654,9331,wlson14,2,3699,1
player,TIRAAS,654,9331,Flux,3,1689,1
clan,GADEGAMING,655,9256,,,,0
player,GADEGAMING,655,9256,Gadeee,1,4965,1
player,GADEGAMING,655,9256,Gadee,2,4291,1
clan,SYLVIE,656,9224,,,,0
player,SYLVIE,656,9224,blaiziken,1,3495,1
player,SYLVIE,656,9224,LINUZLOTTO,2,3460,1
player,SYLVIE,656,9224,Nicopangs,3,2269,1
clan,PEAK FRENS 5,657,9215,,,,0
player,PEAK FRENS 5,657,9215,Venzky,1,3341,1
player,PEAK FRENS 5,657,9215,Desnev,2,3067,1
player,PEAK FRENS 5,657,9215,Michdoll,3,2807,1
clan,INHERITORSCLAN,658,9208,,,,0
player,INHERITORSCLAN,658,9208,Klaus,1,3250,1
player,INHERITORSCLAN,658,9208,Inheritors,2,2987,1
player,INHERITORSCLAN,658,9208,Favenizer,3,2971,1
clan,BLACK BULLS 2,659,9163,,,,0
player,BLACK BULLS 2,659,9163,Elyas,1,3578,1
player,BLACK BULLS 2,659,9163,floriel123,2,3018,1
player,BLACK BULLS 2,659,9163,Arise,3,2567,1
clan,OF21 2,660,9155,,,,0
player,OF21 2,660,9155,Dio,1,3321,1
player,OF21 2,660,9155,Kier,2,2929,1
player,OF21 2,660,9155,Phil,3,2905,1
clan,SLEEPAWOLFS,661,9126,,,,0
player,SLEEPAWOLFS,661,9126,Eros27,1,5008,1
player,SLEEPAWOLFS,661,9126,FerVa,2,4118,1
clan,MELATONIN2MG,662,9124,,,,0
player,MELATONIN2MG,662,9124,eydriyel,1,4330,1
player,MELATONIN2MG,662,9124,Tako,2,2451,1
player,MELATONIN2MG,662,9124,Xxx,3,2343,1
clan,SOLO GRINDER,663,9057,,,,0
player,SOLO GRINDER,663,9057,JudelJoy,1,3082,1
player,SOLO GRINDER,663,9057,Joyjoy,2,3038,1
player,SOLO GRINDER,663,9057,LedujYoj,3,2937,1
clan,DURMANSQUAD,664,9055,,,,0
player,DURMANSQUAD,664,9055,DrunkIvan,1,3816,1
player,DURMANSQUAD,664,9055,olezhkou,2,3474,1
player,DURMANSQUAD,664,9055,Griser,3,1765,1
clan,TEAMPALDOG,665,8984,,,,0
player,TEAMPALDOG,665,8984,HappyNINJA,1,3613,1
player,TEAMPALDOG,665,8984,besmae,2,2881,1
player,TEAMPALDOG,665,8984,BZJiwoo,3,2490,1
clan,TOPS 2,666,8898,,,,0
player,TOPS 2,666,8898,Skyvolk,1,4680,1
player,TOPS 2,666,8898,Brizy,2,4218,1
clan,UATEAM2,667,8885,,,,0
player,UATEAM2,667,8885,crypt00f,1,3571,1
player,UATEAM2,667,8885,Elight5,2,2894,1
player,UATEAM2,667,8885,Merry,3,2420,1
clan,SILENT KILLER 2,668,8879,,,,0
player,SILENT KILLER 2,668,8879,Heru09,1,3604,1
player,SILENT KILLER 2,668,8879,leons,2,2743,1
player,SILENT KILLER 2,668,8879,Gewrd,3,1346,1
player,SILENT KILLER 2,668,8879,one24,4,1186,1
clan,ELIREP 2,669,8832,,,,0
player,ELIREP 2,669,8832,Nelsim26,1,4586,1
player,ELIREP 2,669,8832,miguelA2694,2,4246,1
clan,CSCTM,670,8737,,,,0
player,CSCTM,670,8737,Ralphlauren,1,3209,1
player,CSCTM,670,8737,mikaigaming03,2,2835,1
player,CSCTM,670,8737,Raprap,3,2693,1
player,CSCTM,670,8737,672278,4,0,1
clan,SAUCE SQUAD,671,8688,,,,0
player,SAUCE SQUAD,671,8688,Cj,1,3298,1
player,SAUCE SQUAD,671,8688,Candice,2,3267,1
player,SAUCE SQUAD,671,8688,Pyongs,3,2123,1
clan,GRAB TERESA,672,8680,,,,0
player,GRAB TERESA,672,8680,Humairah,1,4541,1
player,GRAB TERESA,672,8680,josh3510i,2,4139,1
clan,SMILE,673,8602,,,,0
player,SMILE,673,8602,Dstar,1,3237,1
player,SMILE,673,8602,izitwizzi,2,3055,1
player,SMILE,673,8602,AntikPolskiy,3,2310,1
clan,LAKUY,674,8574,,,,0
player,LAKUY,674,8574,Kaizen,1,3622,1
player,LAKUY,674,8574,Vanesa,2,3317,1
player,LAKUY,674,8574,Lakuy'z,3,1635,1
clan,MAMBO BUSTER 2,675,8506,,,,0
player,MAMBO BUSTER 2,675,8506,Stern,1,4291,1
player,MAMBO BUSTER 2,675,8506,Legendaryl,2,2361,1
player,MAMBO BUSTER 2,675,8506,REIGN,3,1854,1
clan,JUST4FUN 3,676,8439,,,,0
player,JUST4FUN 3,676,8439,Vixtix,1,5089,1
player,JUST4FUN 3,676,8439,pashathompson,2,3350,1
clan,MJEAN 2,677,8434,,,,0
player,MJEAN 2,677,8434,John,1,3292,1
player,MJEAN 2,677,8434,Naej,2,3167,1
player,MJEAN 2,677,8434,AD,3,1975,1
clan,SADAMUJ,678,8382,,,,0
player,SADAMUJ,678,8382,Ran,1,4551,1
player,SADAMUJ,678,8382,Maria,2,3831,1
clan,RUKI_IZ_JOPY,679,8322,,,,0
player,RUKI_IZ_JOPY,679,8322,anpil13,1,3611,1
player,RUKI_IZ_JOPY,679,8322,kenash,2,3527,1
player,RUKI_IZ_JOPY,679,8322,ArinaK03,3,1184,1
clan,SEAWEEDS,680,8312,,,,0
player,SEAWEEDS,680,8312,noor,1,3025,1
player,SEAWEEDS,680,8312,121,2,2820,1
player,SEAWEEDS,680,8312,BISAYA,3,2467,1
clan,KUPALCLAN,681,8187,,,,0
player,KUPALCLAN,681,8187,Auspreme,1,5357,1
player,KUPALCLAN,681,8187,eysidisi,2,2830,1
clan,LAKY’S GANG,682,8137,,,,0
player,LAKY’S GANG,682,8137,Jaykosch,1,3184,1
player,LAKY’S GANG,682,8137,Aty,2,2920,1
player,LAKY’S GANG,682,8137,Feignasse713,3,1676,1
player,LAKY’S GANG,682,8137,Mosi,4,357,1
clan,YINYANG,683,8053,,,,0
player,YINYANG,683,8053,IamHaro,1,4528,1
player,YINYANG,683,8053,IamMuerte,2,3525,1
clan,TINYDINO,684,7969,,,,0
player,TINYDINO,684,7969,Dinomer,1,4295,1
player,TINYDINO,684,7969,Blue,2,3674,1
clan,BEBEOSLAKS,685,7957,,,,0
player,BEBEOSLAKS,685,7957,Ljsav,1,4590,1
player,BEBEOSLAKS,685,7957,andsuddenly,2,3367,1
clan,BASTARD,686,7926,,,,0
player,BASTARD,686,7926,Jihoon9,1,4812,1
player,BASTARD,686,7926,Hanz09,2,3114,1
clan,SLEEPLESS 1,687,7855,,,,0
player,SLEEPLESS 1,687,7855,Petrovich,1,3610,1
player,SLEEPLESS 1,687,7855,667,2,2551,1
player,SLEEPLESS 1,687,7855,Hulio,3,1694,1
clan,CARLADRIAN1,688,7804,,,,0
player,CARLADRIAN1,688,7804,Carl,1,3790,1
player,CARLADRIAN1,688,7804,Carladrian1,2,3633,1
player,CARLADRIAN1,688,7804,Phil,3,381,1
clan,AVENGERS 3,689,7775,,,,0
player,AVENGERS 3,689,7775,Reyshadow,1,3550,1
player,AVENGERS 3,689,7775,MartXXV,2,2987,1
player,AVENGERS 3,689,7775,Williamdga,3,1238,1
clan,LETSG,690,7654,,,,0
player,LETSG,690,7654,MrDon04,1,3901,1
player,LETSG,690,7654,MrDon1,2,3753,1
clan,NEWBIES,691,7586,,,,0
player,NEWBIES,691,7586,Maru,1,4269,1
player,NEWBIES,691,7586,kuyarusty,2,3317,1
clan,SLEEPWARRIORS,692,7583,,,,0
player,SLEEPWARRIORS,692,7583,Pillong,1,3895,1
player,SLEEPWARRIORS,692,7583,Joshuaryn,2,3688,1
clan,GRIMVEIL 2,693,7556,,,,0
player,GRIMVEIL 2,693,7556,Javacone,1,3903,1
player,GRIMVEIL 2,693,7556,Maykoool,2,3653,1
clan,PAGOTCHI CLAN,694,7537,,,,0
player,PAGOTCHI CLAN,694,7537,Raphael,1,1873,1
player,PAGOTCHI CLAN,694,7537,Markyy,2,1322,1
player,PAGOTCHI CLAN,694,7537,Mhelvs,3,1198,1
player,PAGOTCHI CLAN,694,7537,Sylvia,4,1182,1
player,PAGOTCHI CLAN,694,7537,Melvs,5,1131,1
player,PAGOTCHI CLAN,694,7537,Jayvee,6,831,1
clan,VIETNAM369,695,7463,,,,0
player,VIETNAM369,695,7463,Milky99,1,3852,1
player,VIETNAM369,695,7463,ALone,2,3611,1
clan,SIGNTNS,696,7428,,,,0
player,SIGNTNS,696,7428,Jordyyy,1,3799,1
player,SIGNTNS,696,7428,David,2,3629,1
clan,TWICE,697,7406,,,,0
player,TWICE,697,7406,Choyeon5,1,3829,1
player,TWICE,697,7406,Mina,2,3577,1
clan,DILDO,698,7398,,,,0
player,DILDO,698,7398,viktory1988,1,2682,1
player,DILDO,698,7398,vitf1983,2,2404,1
player,DILDO,698,7398,alinaff,3,2312,1
clan,HUMBLSLEEP,699,7316,,,,0
player,HUMBLSLEEP,699,7316,0viux,1,4217,1
player,HUMBLSLEEP,699,7316,Kyawmyolin,2,2090,1
player,HUMBLSLEEP,699,7316,Javelin,3,1009,1
player,HUMBLSLEEP,699,7316,Anggitya,4,0,1
player,HUMBLSLEEP,699,7316,Arcnaist,5,0,1
clan,KALIWANGDEDE,700,7211,,,,0
player,KALIWANGDEDE,700,7211,APOLLO,1,3943,1
player,KALIWANGDEDE,700,7211,seisha,2,3268,1
clan,CCDC,701,7205,,,,0
player,CCDC,701,7205,Rome,1,3879,1
player,CCDC,701,7205,Nylemor,2,3326,1
clan,BIGBOSSCRYPTO 2,702,7194,,,,0
player,BIGBOSSCRYPTO 2,702,7194,Jen,1,3089,1
player,BIGBOSSCRYPTO 2,702,7194,cristel,2,2098,1
player,BIGBOSSCRYPTO 2,702,7194,Anna,3,2007,1
clan,NOYPI,703,7142,,,,0
player,NOYPI,703,7142,Zanzav,1,3653,1
player,NOYPI,703,7142,tabi,2,3489,1
clan,SLEEPERCELL 2,704,7141,,,,0
player,SLEEPERCELL 2,704,7141,posangtolog,1,3821,1
player,SLEEPERCELL 2,704,7141,Shin,2,3320,1
clan,JCHANNEL'S 6,705,7127,,,,0
player,JCHANNEL'S 6,705,7127,Mjansen16,1,4125,1
player,JCHANNEL'S 6,705,7127,Eman26,2,3002,1
clan,SCAM.MER,706,7099,,,,0
player,SCAM.MER,706,7099,Tonyooo,1,4377,1
player,SCAM.MER,706,7099,jeff,2,2722,1
clan,LIL CHOGSTAR,707,7072,,,,0
player,LIL CHOGSTAR,707,7072,Dimsday,1,3770,1
player,LIL CHOGSTAR,707,7072,Doyce,2,3302,1
clan,HAKNICASH,708,7006,,,,0
player,HAKNICASH,708,7006,Dino,1,3268,1
player,HAKNICASH,708,7006,xenzor,2,2215,1
player,HAKNICASH,708,7006,leflapin,3,896,1
player,HAKNICASH,708,7006,Rusik,4,627,1
clan,SLEEPWALKER PH 2,709,6988,,,,0
player,SLEEPWALKER PH 2,709,6988,AquiKen,1,3803,1
player,SLEEPWALKER PH 2,709,6988,Martzy,2,3185,1
clan,LUCKY7777,710,6980,,,,0
player,LUCKY7777,710,6980,Abet8888,1,3532,1
player,LUCKY7777,710,6980,mafia777,2,3448,1
clan,FRANLIS TEAM,711,6971,,,,0
player,FRANLIS TEAM,711,6971,Jaycs,1,3906,1
player,FRANLIS TEAM,711,6971,Soyfranlis,2,3065,1
clan,METALGOTCHI,712,6952,,,,0
player,METALGOTCHI,712,6952,Suburban,1,3483,1
player,METALGOTCHI,712,6952,Cheddar,2,3469,1
clan,TRENCHERS SQUAD,713,6921,,,,0
player,TRENCHERS SQUAD,713,6921,Ianox,1,3482,1
player,TRENCHERS SQUAD,713,6921,Oskido,2,3439,1
clan,LATEGAME,714,6882,,,,0
player,LATEGAME,714,6882,Cryptoburner99,1,3480,1
player,LATEGAME,714,6882,cryptoburner98,2,3402,1
clan,SINDIKATO,715,6779,,,,0
player,SINDIKATO,715,6779,Bibingchuchuy,1,4945,1
player,SINDIKATO,715,6779,Melissa,2,1720,1
player,SINDIKATO,715,6779,Ac,3,114,1
clan,SOMNUS_REAPER,716,6776,,,,0
player,SOMNUS_REAPER,716,6776,Xinomirp,1,3653,1
player,SOMNUS_REAPER,716,6776,alternix,2,3123,1
clan,MAXSAT,717,6734,,,,0
player,MAXSAT,717,6734,vmg9999,1,3543,1
player,MAXSAT,717,6734,azapitsko,2,3191,1
clan,GOD DRAGON,718,6733,,,,0
player,GOD DRAGON,718,6733,SENSEI161198,1,3632,1
player,GOD DRAGON,718,6733,Ro,2,3101,1
clan,MIGHTY DINO,719,6697,,,,0
player,MIGHTY DINO,719,6697,Kekker13,1,3559,1
player,MIGHTY DINO,719,6697,Anna,2,3138,1
clan,FENIX,720,6693,,,,0
player,FENIX,720,6693,Roooooooooo,1,3660,1
player,FENIX,720,6693,Kris,2,3033,1
clan,ORIONS RU,721,6550,,,,0
player,ORIONS RU,721,6550,Taishin32,1,2701,1
player,ORIONS RU,721,6550,Nosystem32,2,1946,1
player,ORIONS RU,721,6550,DjonDou,3,1903,1
clan,NOSSAGOTCHI,722,6481,,,,0
player,NOSSAGOTCHI,722,6481,pixelbeast,1,3621,1
player,NOSSAGOTCHI,722,6481,Tio,2,1682,1
player,NOSSAGOTCHI,722,6481,Meitman,3,1178,1
clan,OXSHADE,723,6389,,,,0
player,OXSHADE,723,6389,dodo,1,3217,1
player,OXSHADE,723,6389,oxshade,2,3172,1
clan,ROM4IK19,724,6347,,,,0
player,ROM4IK19,724,6347,TANYSCHA,1,3754,1
player,ROM4IK19,724,6347,Kirycha,2,2593,1
clan,CLANNOTBE,725,6344,,,,0
player,CLANNOTBE,725,6344,Nostredame,1,6344,1
clan,LOWELL,726,6292,,,,0
player,LOWELL,726,6292,Alex,1,3659,1
player,LOWELL,726,6292,Lowell,2,2633,1
clan,#UNKNOWN,727,6273,,,,0
player,#UNKNOWN,727,6273,Haeth02,1,3267,1
player,#UNKNOWN,727,6273,Rkj,2,3006,1
clan,CLANTUTAN,728,6242,,,,0
player,CLANTUTAN,728,6242,Bhornik,1,3933,1
player,CLANTUTAN,728,6242,miel,2,2309,1
clan,BVV,729,6235,,,,0
player,BVV,729,6235,Kicmaros,1,3184,1
player,BVV,729,6235,KOH3EPBATA,2,3051,1
clan,SLEEPWELL.SIGNTNS,730,6158,,,,0
player,SLEEPWELL.SIGNTNS,730,6158,Kazzie13,1,3554,1
player,SLEEPWELL.SIGNTNS,730,6158,GloDalida,2,2604,1
clan,INSOMNIAC 2,731,5993,,,,0
player,INSOMNIAC 2,731,5993,CryptoJhay,1,3067,1
player,INSOMNIAC 2,731,5993,Jimminegs02,2,2926,1
clan,HIDE ON THE BUSH,732,5983,,,,0
player,HIDE ON THE BUSH,732,5983,Piyeee,1,5983,1
clan,GOTCHAGANG_RENEGADES,733,5968,,,,0
player,GOTCHAGANG_RENEGADES,733,5968,Jayemsan,1,4101,1
player,GOTCHAGANG_RENEGADES,733,5968,Mcong,2,1867,1
clan,SLEEP|INDO 4,734,5950,,,,0
player,SLEEP|INDO 4,734,5950,Jaenal,1,3836,1
player,SLEEP|INDO 4,734,5950,Nungging69,2,2114,1
clan,SECRET MELONAS,735,5897,,,,0
player,SECRET MELONAS,735,5897,Dis,1,3618,1
player,SECRET MELONAS,735,5897,Polkovnik,2,2279,1
clan,SEE EYE BEE,736,5838,,,,0
player,SEE EYE BEE,736,5838,HeySky,1,3021,1
player,SEE EYE BEE,736,5838,SaintAnger,2,2817,1
clan,DINOSAURUS 3,737,5824,,,,0
player,DINOSAURUS 3,737,5824,INTI,1,3167,1
player,DINOSAURUS 3,737,5824,Darkcloud,2,2657,1
clan,DIFGAMEFI 2,738,5818,,,,0
player,DIFGAMEFI 2,738,5818,Tyl,1,3080,1
player,DIFGAMEFI 2,738,5818,Soichann,2,2738,1
clan,URAOTOGI 2,739,5811,,,,0
player,URAOTOGI 2,739,5811,Drucks,1,3038,1
player,URAOTOGI 2,739,5811,HappyLungs,2,2773,1
player,URAOTOGI 2,739,5811,984850,3,0,1
clan,GAPO 2025,740,5703,,,,0
player,GAPO 2025,740,5703,cf88,1,3079,1
player,GAPO 2025,740,5703,cf8,2,2624,1
clan,THE SLUMBERING MORCHI 2,741,5686,,,,0
player,THE SLUMBERING MORCHI 2,741,5686,Cool,1,2984,1
player,THE SLUMBERING MORCHI 2,741,5686,BRK,2,2702,1
clan,DREAM STEALER 2,742,5506,,,,0
player,DREAM STEALER 2,742,5506,Eds,1,2915,1
player,DREAM STEALER 2,742,5506,skibidi,2,2591,1
clan,SKUF_LAND,743,5341,,,,0
player,SKUF_LAND,743,5341,Anyone,1,2007,1
player,SKUF_LAND,743,5341,Skuf,2,1911,1
player,SKUF_LAND,743,5341,sleepTOP,3,809,1
player,SKUF_LAND,743,5341,DFYG,4,614,1
clan,KAMBINGSAKALAM,744,5279,,,,0
player,KAMBINGSAKALAM,744,5279,Julswin25,1,5279,1
clan,GOTCHIOFWAR,745,5183,,,,0
player,GOTCHIOFWAR,745,5183,Branz,1,5183,1
clan,THE TITANS 2,746,5159,,,,0
player,THE TITANS 2,746,5159,SerSEPHER,1,5159,1
player,THE TITANS 2,746,5159,kredoman ​,2,0,1
clan,742111,747,5068,,,,0
player,742111,747,5068,cuongboss,1,3236,1
player,742111,747,5068,Hhung,2,1832,1
clan,BELAT PORTAL,748,5059,,,,0
player,BELAT PORTAL,748,5059,kontrabidaman,1,5059,1
clan,NATOOOOOY,749,5045,,,,0
player,NATOOOOOY,749,5045,Natoy,1,3076,1
player,NATOOOOOY,749,5045,Nats,2,1969,1
clan,CENTINELAS ONIRICOS,750,5019,,,,0
player,CENTINELAS ONIRICOS,750,5019,Keyjos,1,2764,1
player,CENTINELAS ONIRICOS,750,5019,ThirdSailor,2,2255,1
clan,RED LABEL,751,5010,,,,0
player,RED LABEL,751,5010,Bogie,1,5010,1
clan,ACEDIA,752,4976,,,,0
player,ACEDIA,752,4976,Lahmok,1,2498,1
player,ACEDIA,752,4976,Ace,2,2478,1
clan,PAMILYANG MAINGAY,753,4945,,,,0
player,PAMILYANG MAINGAY,753,4945,Majeng,1,2917,1
player,PAMILYANG MAINGAY,753,4945,Ashy,2,2028,1
clan,ARCOBELANO,754,4874,,,,0
player,ARCOBELANO,754,4874,bryiee,1,4874,1
clan,SLEEPAGOTCHI PH,755,4831,,,,0
player,SLEEPAGOTCHI PH,755,4831,wampis,1,4831,1
clan,BEDFASTERROR18,756,4802,,,,0
player,BEDFASTERROR18,756,4802,Bedfasterror18,1,4802,1
clan,GOTCHIGANG 2,757,4800,,,,0
player,GOTCHIGANG 2,757,4800,BlackHole,1,4800,1
clan,KUROCLAN,758,4795,,,,0
player,KUROCLAN,758,4795,Gabo92,1,3004,1
player,KUROCLAN,758,4795,KuroKaiju,2,1791,1
clan,DRAGON,759,4755,,,,0
player,DRAGON,759,4755,abduljakul486g,1,4755,1
clan,ONE MAN CLAN,760,4692,,,,0
player,ONE MAN CLAN,760,4692,PitchBlackChoco,1,4692,1
clan,SKYWARD,761,4646,,,,0
player,SKYWARD,761,4646,Roi,1,4646,1
clan,JARET GANG,762,4638,,,,0
player,JARET GANG,762,4638,BMWSEDAN,1,2659,1
player,JARET GANG,762,4638,Meiru,2,1979,1
clan,LIMA LIMA BOYZ,763,4612,,,,0
player,LIMA LIMA BOYZ,763,4612,Rchrd,1,4612,1
clan,BR_SLEEP,764,4590,,,,0
player,BR_SLEEP,764,4590,Sousid,1,4590,1
clan,GFH,765,4564,,,,0
player,GFH,765,4564,PanGoo,1,3607,1
player,GFH,765,4564,dassdasd,2,957,1
clan,EULSX,766,4523,,,,0
player,EULSX,766,4523,euLsx,1,4523,1
clan,VELHA ZANELLA,767,4496,,,,0
player,VELHA ZANELLA,767,4496,Tami,1,2271,1
player,VELHA ZANELLA,767,4496,Nana,2,2225,1
clan,DO NOT DISTURB,768,4461,,,,0
player,DO NOT DISTURB,768,4461,royguirs,1,4461,1
clan,KUZAN,769,4455,,,,0
player,KUZAN,769,4455,KUZAN,1,2467,1
player,KUZAN,769,4455,Esca,2,1988,1
clan,PHULOCCLAN,770,4414,,,,0
player,PHULOCCLAN,770,4414,Hieukaka,1,4414,1
clan,TEAMSLEEPYBERT,771,4358,,,,0
